experiment_name,prior_label,alpha_prior,beta_prior,prior_mean,prior_strength,game,seed,tested_agent_side,opponent_side,outcome_for_tested_agent,winner,tested_agent_discs,opponent_discs,disc_difference,moves_played,passes,runtime_seconds,tested_search_seconds,opponent_search_seconds,tested_decisions,opponent_decisions,tested_seconds_per_decision,opponent_seconds_per_decision,board_rows,board_cols,simulations,weak_tactical_random_move_probability
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,11,10,BLACK,WHITE,win,BLACK,26,10,16,32,0,13.099185,13.0908967,0.0029728,16,16,0.818181044,0.0001858,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,12,11,WHITE,BLACK,win,WHITE,19,17,2,32,0,11.9357169,11.9273822,0.002987,16,16,0.745461387,0.000186687,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,13,12,BLACK,WHITE,win,BLACK,26,10,16,32,0,12.9840586,12.9758403,0.0028917,16,16,0.810990019,0.000180731,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,14,13,WHITE,BLACK,win,WHITE,20,16,4,32,0,11.90741,11.899136,0.002913,16,16,0.743696,0.000182063,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,15,14,BLACK,WHITE,win,BLACK,32,4,28,35,3,13.8115906,13.801895,0.0033517,18,17,0.766771944,0.000197159,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,16,15,WHITE,BLACK,win,WHITE,23,13,10,32,0,11.9107926,11.9024384,0.0030276,16,16,0.7439024,0.000189225,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,17,16,BLACK,WHITE,win,BLACK,20,16,4,33,1,13.5119337,13.5028352,0.0030008,17,16,0.794284424,0.00018755,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,18,17,WHITE,BLACK,win,WHITE,21,15,6,34,2,12.2883686,12.2791503,0.0033643,17,17,0.722302959,0.0001979,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,19,18,BLACK,WHITE,win,BLACK,27,9,18,33,1,13.0096099,13.0015367,0.0028372,17,16,0.764796276,0.000177325,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,20,19,WHITE,BLACK,win,WHITE,21,15,6,33,1,12.0616349,12.0529657,0.0029673,16,17,0.753310356,0.000174547,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,21,20,BLACK,WHITE,win,BLACK,22,14,8,33,1,12.9581115,12.9496446,0.0030185,17,16,0.7617438,0.000188656,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,22,21,WHITE,BLACK,win,WHITE,25,11,14,32,0,11.8019658,11.7940101,0.0028395,16,16,0.737125631,0.000177469,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,23,22,BLACK,WHITE,win,BLACK,28,8,20,32,0,13.072533,13.0643315,0.002883,16,16,0.816520719,0.000180187,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,24,23,WHITE,BLACK,loss,BLACK,0,28,-28,25,1,11.5954842,11.587673,0.0027854,12,13,0.965639417,0.000214262,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,25,24,BLACK,WHITE,loss,WHITE,2,34,-32,34,2,13.4352902,13.4259414,0.0033569,17,17,0.789761259,0.000197465,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,26,25,WHITE,BLACK,win,WHITE,23,13,10,32,0,11.854666,11.8463108,0.0030278,16,16,0.740394425,0.000189238,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,27,26,BLACK,WHITE,draw,DRAW,18,18,0,33,1,13.2434679,13.2351311,0.0029406,17,16,0.778537124,0.000183788,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,28,27,WHITE,BLACK,win,WHITE,23,13,10,32,0,11.8205981,11.8123687,0.0029389,16,16,0.738273044,0.000183681,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,29,28,BLACK,WHITE,win,BLACK,22,14,8,33,1,13.4664523,13.4578146,0.0029205,17,16,0.791636153,0.000182531,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,30,29,WHITE,BLACK,win,WHITE,25,11,14,32,0,12.0849871,12.0766773,0.0030052,16,16,0.754792331,0.000187825,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,31,30,BLACK,WHITE,win,BLACK,20,16,4,32,0,13.2367975,13.2285626,0.0028832,16,16,0.826785163,0.0001802,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,32,31,WHITE,BLACK,win,WHITE,19,17,2,32,0,11.8945948,11.8859581,0.0033548,16,16,0.742872381,0.000209675,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,33,32,BLACK,WHITE,win,BLACK,24,12,12,32,0,13.2961912,13.2871245,0.0030627,16,16,0.830445281,0.000191419,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,34,33,WHITE,BLACK,win,WHITE,26,10,16,33,1,12.3355787,12.3270932,0.0030858,16,17,0.770443325,0.000181518,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,35,34,BLACK,WHITE,win,BLACK,22,13,9,32,1,13.432132,13.4236273,0.0029126,16,16,0.838976706,0.000182038,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,36,35,WHITE,BLACK,win,WHITE,20,16,4,32,0,11.8769323,11.8686903,0.0029486,16,16,0.741793144,0.000184287,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,37,36,BLACK,WHITE,win,BLACK,33,3,30,33,1,13.0451697,13.03671,0.0030439,17,16,0.766865294,0.000190244,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,38,37,WHITE,BLACK,win,WHITE,26,9,17,31,0,12.1654251,12.1570616,0.0030834,15,16,0.810470773,0.000192712,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,39,38,BLACK,WHITE,win,BLACK,32,4,28,33,1,12.9998527,12.9914629,0.0029963,17,16,0.7642037,0.000187269,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,40,39,WHITE,BLACK,win,WHITE,30,5,25,32,1,12.4602653,12.4517113,0.003008,16,16,0.778231956,0.000188,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,41,40,BLACK,WHITE,win,BLACK,28,8,20,35,3,13.8751953,13.8659435,0.0031258,18,17,0.770330194,0.000183871,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,42,41,WHITE,BLACK,loss,BLACK,2,34,-32,37,5,12.5194542,12.5096569,0.0033164,18,19,0.694980939,0.000174547,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,43,42,BLACK,WHITE,win,BLACK,20,15,5,34,3,13.6577025,13.6486987,0.0030469,17,17,0.802864629,0.000179229,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,44,43,WHITE,BLACK,win,WHITE,26,10,16,34,2,12.3187309,12.3099412,0.003188,17,17,0.724114188,0.000187529,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,45,44,BLACK,WHITE,win,BLACK,26,10,16,33,1,13.2793577,13.27086,0.0029107,17,16,0.780638824,0.000181919,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,46,45,WHITE,BLACK,win,WHITE,24,12,12,34,2,12.2192717,12.2103599,0.0031633,17,17,0.718256465,0.000186076,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,47,46,BLACK,WHITE,win,BLACK,34,2,32,35,3,13.618913,13.6100239,0.0030973,18,17,0.756112439,0.000182194,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,48,47,WHITE,BLACK,win,WHITE,21,15,6,34,2,12.3597259,12.3510345,0.0029694,17,17,0.726531441,0.000174671,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,49,48,BLACK,WHITE,win,BLACK,34,2,32,35,3,13.3249534,13.3164242,0.0029478,18,17,0.739801344,0.0001734,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,50,49,WHITE,BLACK,win,WHITE,21,15,6,34,2,12.4340346,12.4252359,0.0032448,17,17,0.730896229,0.000190871,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,51,50,BLACK,WHITE,win,BLACK,22,14,8,32,0,13.2673365,13.2585094,0.0030421,16,16,0.828656837,0.000190131,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,52,51,WHITE,BLACK,win,WHITE,19,17,2,32,0,12.0888135,12.0804154,0.003007,16,16,0.755025962,0.000187938,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,53,52,BLACK,WHITE,win,BLACK,19,17,2,33,1,13.5052796,13.4968881,0.0029016,17,16,0.793934594,0.00018135,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,54,53,WHITE,BLACK,win,WHITE,21,15,6,32,0,12.0899985,12.0814,0.0031727,16,16,0.7550875,0.000198294,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,55,54,BLACK,WHITE,win,BLACK,21,15,6,33,1,13.3771041,13.3685735,0.0031579,17,16,0.786386676,0.000197369,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,56,55,WHITE,BLACK,win,WHITE,21,15,6,33,1,12.0255505,12.0164193,0.0033855,16,17,0.751026206,0.000199147,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,57,56,BLACK,WHITE,win,BLACK,21,15,6,32,0,13.305651,13.2972699,0.002879,16,16,0.831079369,0.000179938,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,58,57,WHITE,BLACK,win,WHITE,20,16,4,32,0,12.0857512,12.0771912,0.0030081,16,16,0.75482445,0.000188006,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,59,58,BLACK,WHITE,win,BLACK,20,16,4,32,0,13.1453435,13.1370566,0.0029179,16,16,0.821066038,0.000182369,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,60,59,WHITE,BLACK,win,WHITE,22,14,8,32,0,11.918995,11.9107715,0.0029934,16,16,0.744423219,0.000187087,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,61,60,BLACK,WHITE,win,BLACK,19,17,2,32,0,13.0568613,13.0487803,0.0028489,16,16,0.815548769,0.000178056,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,62,61,WHITE,BLACK,loss,BLACK,13,23,-10,32,0,11.8519707,11.8434139,0.0029543,16,16,0.740213369,0.000184644,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,63,62,BLACK,WHITE,win,BLACK,21,15,6,33,1,12.9842104,12.9761977,0.0028192,17,16,0.763305747,0.0001762,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,64,63,WHITE,BLACK,win,WHITE,27,7,20,34,4,13.7775922,13.7667381,0.003682,17,17,0.809808124,0.000216588,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,65,64,BLACK,WHITE,loss,WHITE,16,20,-4,33,1,13.2534126,13.222805,0.0250698,17,16,0.777812059,0.001566863,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,66,65,WHITE,BLACK,win,WHITE,20,16,4,32,0,12.1424161,12.1342474,0.00297,16,16,0.758390462,0.000185625,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,67,66,BLACK,WHITE,win,BLACK,24,9,15,29,0,13.0802664,13.0724447,0.0027155,15,14,0.871496313,0.000193964,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,68,67,WHITE,BLACK,win,WHITE,27,9,18,32,0,11.8877158,11.8793782,0.0030734,16,16,0.742461137,0.000192088,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,69,68,BLACK,WHITE,win,BLACK,31,4,27,31,0,13.0385807,13.0302684,0.0029269,16,15,0.814391775,0.000195127,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,70,69,WHITE,BLACK,win,WHITE,24,12,12,32,0,12.0112643,12.002656,0.0031815,16,16,0.750166,0.000198844,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,71,70,BLACK,WHITE,loss,WHITE,4,32,-28,34,2,13.2884168,13.2799384,0.0029319,17,17,0.781172847,0.000172465,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,72,71,WHITE,BLACK,loss,BLACK,14,22,-8,32,0,12.2011836,12.1927779,0.0031178,16,16,0.762048619,0.000194863,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,73,72,BLACK,WHITE,win,BLACK,33,3,30,33,1,12.8289099,12.8205478,0.0029743,17,16,0.754149871,0.000185894,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,74,73,WHITE,BLACK,win,WHITE,19,17,2,33,1,12.2262494,12.217706,0.0030832,16,17,0.763606625,0.000181365,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,75,74,BLACK,WHITE,win,BLACK,21,15,6,32,0,13.1751219,13.1667911,0.0029581,16,16,0.822924444,0.000184881,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,76,75,WHITE,BLACK,win,WHITE,20,16,4,32,0,11.8967355,11.8886475,0.0028308,16,16,0.743040469,0.000176925,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,77,76,BLACK,WHITE,win,BLACK,20,16,4,33,1,13.3836337,13.3753055,0.0028828,17,16,0.786782676,0.000180175,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,78,77,WHITE,BLACK,win,WHITE,19,17,2,32,0,12.1854526,12.1771663,0.0030022,16,16,0.761072894,0.000187637,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,79,78,BLACK,WHITE,win,BLACK,24,12,12,33,1,13.1700996,13.1618025,0.0028503,17,16,0.774223676,0.000178144,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,80,79,WHITE,BLACK,win,WHITE,29,7,22,34,2,12.1703444,12.1614558,0.0030653,17,17,0.715379753,0.000180312,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,81,80,BLACK,WHITE,win,BLACK,28,8,20,33,1,13.0920231,13.0828867,0.0033993,17,16,0.769581571,0.000212456,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,82,81,WHITE,BLACK,win,WHITE,19,16,3,33,2,12.611178,12.6018318,0.0033593,16,17,0.787614488,0.000197606,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,83,82,BLACK,WHITE,win,BLACK,26,10,16,33,1,13.1906797,13.1823269,0.0029773,17,16,0.775430994,0.000186081,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,84,83,WHITE,BLACK,win,WHITE,21,15,6,32,0,12.2554015,12.2468083,0.0030964,16,16,0.765425519,0.000193525,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,85,84,BLACK,WHITE,win,BLACK,20,16,4,32,0,13.0285521,13.0204654,0.0028653,16,16,0.813779088,0.000179081,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,86,85,WHITE,BLACK,win,WHITE,23,13,10,32,0,12.0949218,12.0866137,0.0028797,16,16,0.755413356,0.000179981,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,87,86,BLACK,WHITE,loss,WHITE,16,20,-4,32,0,13.3198383,13.3108164,0.0032614,16,16,0.831926025,0.000203837,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,88,87,WHITE,BLACK,win,WHITE,21,15,6,32,0,12.1858828,12.1772106,0.0031758,16,16,0.761075662,0.000198487,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,89,88,BLACK,WHITE,win,BLACK,22,14,8,32,0,13.3186085,13.3103017,0.0028132,16,16,0.831893856,0.000175825,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,90,89,WHITE,BLACK,win,WHITE,21,15,6,32,0,11.7735895,11.7655489,0.0029192,16,16,0.735346806,0.00018245,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,91,90,BLACK,WHITE,win,BLACK,20,16,4,32,0,13.1241325,13.1158536,0.0029359,16,16,0.81974085,0.000183494,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,92,91,WHITE,BLACK,loss,BLACK,11,25,-14,34,2,12.3441111,12.3354174,0.0031649,17,17,0.725612788,0.000186171,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,93,92,BLACK,WHITE,win,BLACK,21,15,6,33,1,13.3066815,13.2981121,0.0029325,17,16,0.782241888,0.000183281,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,94,93,WHITE,BLACK,win,WHITE,21,15,6,34,2,12.2301344,12.2211628,0.0030861,17,17,0.718891929,0.000181535,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,95,94,BLACK,WHITE,win,BLACK,21,15,6,34,2,13.1595526,13.1509112,0.0029198,17,17,0.773583012,0.000171753,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,96,95,WHITE,BLACK,win,WHITE,27,9,18,32,0,12.00334,11.9950252,0.0030894,16,16,0.749689075,0.000193088,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,97,96,BLACK,WHITE,win,BLACK,22,13,9,32,1,13.3125098,13.3039841,0.0029007,16,16,0.831499006,0.000181294,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,98,97,WHITE,BLACK,win,WHITE,31,5,26,32,0,11.9153856,11.9065783,0.003216,16,16,0.744161144,0.000201,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,99,98,BLACK,WHITE,loss,WHITE,15,21,-6,32,0,13.2150307,13.2064833,0.0031521,16,16,0.825405206,0.000197006,6,6,400,0.0
10_classical_thompson_beta_prior_sweep_vs_weak_tactical,beta_2_2,2.0,2.0,0.5,4.0,100,99,WHITE,BLACK,loss,BLACK,14,21,-7,31,0,11.7362335,11.7280064,0.0031137,15,16,0.781867093,0.000194606,6,6,400,0.0
