experiment_name,game,pair,thompson_colour,uct_colour,outcome,winner_colour,thompson_discs,uct_discs,disc_difference,actions,passes,match_runtime_seconds,thompson_search_seconds,uct_search_seconds,thompson_decisions,uct_decisions,thompson_seconds_per_decision,uct_seconds_per_decision,thompson_seed,uct_seed,board_rows,board_cols,simulations,thompson_alpha_prior,thompson_beta_prior,uct_exploration_constant,uct_progressive_bias_weight,rollout_epsilon,expansion_epsilon,rollout_depth_limit,guided_expansion,heuristic_rollouts,root_safety,root_lookahead,heuristic_cutoff
11_enhanced_thompson_vs_enhanced_uct,24,12,WHITE,BLACK,THOMPSON_WIN,WHITE,19,17,2,32,0,95.3417469,48.1370255,47.1902835,16,16,3.008564094,2.949392719,100023,100022,6,6,200,2.0,1.0,0.5,0.0,0.15,0.05,16,True,True,True,True,True
11_enhanced_thompson_vs_enhanced_uct,25,13,BLACK,WHITE,THOMPSON_WIN,BLACK,23,13,10,33,1,93.8435032,48.3529058,45.4775843,17,16,2.844288576,2.842349019,100024,100025,6,6,200,2.0,1.0,0.5,0.0,0.15,0.05,16,True,True,True,True,True
11_enhanced_thompson_vs_enhanced_uct,26,13,WHITE,BLACK,THOMPSON_WIN,WHITE,19,17,2,33,1,86.499852,41.4832277,45.0050439,16,17,2.592701731,2.647355524,100025,100024,6,6,200,2.0,1.0,0.5,0.0,0.15,0.05,16,True,True,True,True,True
11_enhanced_thompson_vs_enhanced_uct,27,14,BLACK,WHITE,UCT_WIN,WHITE,13,23,-10,32,0,84.2346579,43.8070258,40.417104,16,16,2.737939113,2.526069,100026,100027,6,6,200,2.0,1.0,0.5,0.0,0.15,0.05,16,True,True,True,True,True
11_enhanced_thompson_vs_enhanced_uct,28,14,WHITE,BLACK,UCT_WIN,BLACK,3,33,-30,33,1,85.6975168,42.6297554,43.0560826,16,17,2.664359713,2.532710741,100027,100026,6,6,200,2.0,1.0,0.5,0.0,0.15,0.05,16,True,True,True,True,True
11_enhanced_thompson_vs_enhanced_uct,29,15,BLACK,WHITE,UCT_WIN,WHITE,6,30,-24,34,2,85.1413451,43.7310257,41.3985652,17,17,2.572413276,2.435209718,100028,100029,6,6,200,2.0,1.0,0.5,0.0,0.15,0.05,16,True,True,True,True,True
11_enhanced_thompson_vs_enhanced_uct,30,15,WHITE,BLACK,THOMPSON_WIN,WHITE,26,10,16,32,0,87.1224866,41.097521,46.0136314,16,16,2.568595063,2.875851963,100029,100028,6,6,200,2.0,1.0,0.5,0.0,0.15,0.05,16,True,True,True,True,True
11_enhanced_thompson_vs_enhanced_uct,31,16,BLACK,WHITE,UCT_WIN,WHITE,2,32,-30,34,4,84.683708,44.9916978,39.6789391,17,17,2.646570459,2.334055241,100030,100031,6,6,200,2.0,1.0,0.5,0.0,0.15,0.05,16,True,True,True,True,True
11_enhanced_thompson_vs_enhanced_uct,32,16,WHITE,BLACK,THOMPSON_WIN,WHITE,24,12,12,32,0,86.1076327,42.275465,43.8211792,16,16,2.642216563,2.7388237,100031,100030,6,6,200,2.0,1.0,0.5,0.0,0.15,0.05,16,True,True,True,True,True
11_enhanced_thompson_vs_enhanced_uct,33,17,BLACK,WHITE,UCT_WIN,WHITE,17,19,-2,32,0,84.0486999,44.613276,39.4236328,16,16,2.78832975,2.46397705,100032,100033,6,6,200,2.0,1.0,0.5,0.0,0.15,0.05,16,True,True,True,True,True
11_enhanced_thompson_vs_enhanced_uct,34,17,WHITE,BLACK,UCT_WIN,BLACK,17,19,-2,32,0,77.3651116,36.771422,40.5842158,16,16,2.298213875,2.536513487,100033,100032,6,6,200,2.0,1.0,0.5,0.0,0.15,0.05,16,True,True,True,True,True
11_enhanced_thompson_vs_enhanced_uct,35,18,BLACK,WHITE,THOMPSON_WIN,BLACK,28,8,20,32,0,92.900016,47.0665586,45.8211338,16,16,2.941659913,2.863820863,100034,100035,6,6,200,2.0,1.0,0.5,0.0,0.15,0.05,16,True,True,True,True,True
