status,experiment_name,comparison_file,game_index,seed,board_rows,board_cols,win_length,tested_agent_name,opponent_name,tested_agent_side,opponent_side,agent_x_name,agent_o_name,winner,outcome_for_tested_agent,moves_played,runtime_seconds,seconds_per_move,timestamp_start,timestamp_end,tested_agent_simulations,tested_agent_selection_policy,tested_agent_exploration_constant,tested_agent_heuristic_weight,tested_agent_thompson_prior_alpha,tested_agent_thompson_prior_beta,tested_agent_rollout_policy,tested_agent_use_tactical_guard,tested_agent_use_heuristic_expansion,tested_agent_use_fork_detection,opponent_simulations,opponent_selection_policy,opponent_exploration_constant,opponent_heuristic_weight,opponent_thompson_prior_alpha,opponent_thompson_prior_beta,opponent_rollout_policy,opponent_use_tactical_guard,opponent_use_heuristic_expansion,opponent_use_fork_detection,error_message
ok,18_simple_uct_c_0_7071067811865475_vs_weak_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\18_simple_uct_c_sweep_vs_weak_tactical.py,1,0,7,7,5,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",WeakTacticalAgent,X,O,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",WeakTacticalAgent,X,win,29,10.054341,0.346701,2026-08-09T01:47:48,2026-08-09T01:47:58,400,UCTSelectionPolicy,0.7071067811865475,,1.0,1.0,RandomRollout,False,False,False,,,,,,,,,,,
ok,18_simple_uct_c_0_7071067811865475_vs_weak_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\18_simple_uct_c_sweep_vs_weak_tactical.py,2,1,7,7,5,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",WeakTacticalAgent,O,X,WeakTacticalAgent,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",O,win,20,6.771027,0.338551,2026-08-09T01:47:59,2026-08-09T01:48:05,400,UCTSelectionPolicy,0.7071067811865475,,1.0,1.0,RandomRollout,False,False,False,,,,,,,,,,,
ok,18_simple_uct_c_0_7071067811865475_vs_weak_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\18_simple_uct_c_sweep_vs_weak_tactical.py,3,2,7,7,5,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",WeakTacticalAgent,X,O,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",WeakTacticalAgent,X,win,17,6.892666,0.405451,2026-08-09T01:48:05,2026-08-09T01:48:12,400,UCTSelectionPolicy,0.7071067811865475,,1.0,1.0,RandomRollout,False,False,False,,,,,,,,,,,
ok,18_simple_uct_c_0_7071067811865475_vs_weak_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\18_simple_uct_c_sweep_vs_weak_tactical.py,4,3,7,7,5,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",WeakTacticalAgent,O,X,WeakTacticalAgent,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",X,loss,17,6.064351,0.356727,2026-08-09T01:48:12,2026-08-09T01:48:18,400,UCTSelectionPolicy,0.7071067811865475,,1.0,1.0,RandomRollout,False,False,False,,,,,,,,,,,
ok,18_simple_uct_c_0_7071067811865475_vs_weak_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\18_simple_uct_c_sweep_vs_weak_tactical.py,5,4,7,7,5,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",WeakTacticalAgent,X,O,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",WeakTacticalAgent,O,loss,20,7.398861,0.369943,2026-08-09T01:48:18,2026-08-09T01:48:26,400,UCTSelectionPolicy,0.7071067811865475,,1.0,1.0,RandomRollout,False,False,False,,,,,,,,,,,
ok,18_simple_uct_c_0_7071067811865475_vs_weak_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\18_simple_uct_c_sweep_vs_weak_tactical.py,6,5,7,7,5,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",WeakTacticalAgent,O,X,WeakTacticalAgent,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",X,loss,19,6.576808,0.346148,2026-08-09T01:48:26,2026-08-09T01:48:32,400,UCTSelectionPolicy,0.7071067811865475,,1.0,1.0,RandomRollout,False,False,False,,,,,,,,,,,
ok,18_simple_uct_c_0_7071067811865475_vs_weak_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\18_simple_uct_c_sweep_vs_weak_tactical.py,7,6,7,7,5,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",WeakTacticalAgent,X,O,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",WeakTacticalAgent,X,win,31,10.839666,0.349667,2026-08-09T01:48:32,2026-08-09T01:48:43,400,UCTSelectionPolicy,0.7071067811865475,,1.0,1.0,RandomRollout,False,False,False,,,,,,,,,,,
ok,18_simple_uct_c_0_7071067811865475_vs_weak_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\18_simple_uct_c_sweep_vs_weak_tactical.py,8,7,7,7,5,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",WeakTacticalAgent,O,X,WeakTacticalAgent,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",X,loss,19,6.543923,0.344417,2026-08-09T01:48:43,2026-08-09T01:48:50,400,UCTSelectionPolicy,0.7071067811865475,,1.0,1.0,RandomRollout,False,False,False,,,,,,,,,,,
ok,18_simple_uct_c_0_7071067811865475_vs_weak_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\18_simple_uct_c_sweep_vs_weak_tactical.py,9,8,7,7,5,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",WeakTacticalAgent,X,O,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",WeakTacticalAgent,X,win,9,4.436769,0.492974,2026-08-09T01:48:50,2026-08-09T01:48:54,400,UCTSelectionPolicy,0.7071067811865475,,1.0,1.0,RandomRollout,False,False,False,,,,,,,,,,,
ok,18_simple_uct_c_0_7071067811865475_vs_weak_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\18_simple_uct_c_sweep_vs_weak_tactical.py,10,9,7,7,5,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",WeakTacticalAgent,O,X,WeakTacticalAgent,"MCTSAgent(sim=400, selection=UCTSelectionPolicy, C=0.7071, rollout=RandomRollout, guard=False, heuristic_expansion=False, fork_detection=False)",O,win,10,4.086534,0.408653,2026-08-09T01:48:54,2026-08-09T01:48:58,400,UCTSelectionPolicy,0.7071067811865475,,1.0,1.0,RandomRollout,False,False,False,,,,,,,,,,,
