experiment_name,c_value,game,seed,tested_agent_side,opponent_side,outcome_for_tested_agent,winner,tested_agent_discs,opponent_discs,disc_difference,moves_played,passes,runtime_seconds,tested_search_seconds,opponent_search_seconds,tested_decisions,opponent_decisions,tested_seconds_per_decision,opponent_seconds_per_decision,board_rows,board_cols,simulations,weak_tactical_random_move_probability
09_classical_uct_c_sweep_vs_weak_tactical,0.5,19,18,BLACK,WHITE,win,BLACK,26,10,16,34,2,3.4859999,3.4774999,0.002929201,17,17,0.204558818,0.000172306,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,20,19,WHITE,BLACK,win,WHITE,20,16,4,34,2,3.2395376,3.2309212,0.0030693,17,17,0.190054188,0.000180547,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,21,20,BLACK,WHITE,win,BLACK,27,9,18,33,1,3.7002858,3.6906638,0.0034368,17,16,0.217097871,0.0002148,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,22,21,WHITE,BLACK,win,WHITE,19,17,2,32,0,3.3216112,3.3130434,0.0030647,16,16,0.207065212,0.000191544,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,23,22,BLACK,WHITE,win,BLACK,32,4,28,33,1,3.7597354,3.7498507,0.0035999,17,16,0.220579453,0.000224994,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,24,23,WHITE,BLACK,win,WHITE,22,14,8,33,1,3.1592813,3.1508624,0.002957199,16,17,0.1969289,0.000173953,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,25,24,BLACK,WHITE,win,BLACK,19,17,2,33,1,3.7390352,3.7305262,0.0028716,17,16,0.219442718,0.000179475,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,26,25,WHITE,BLACK,win,WHITE,21,15,6,33,1,3.9672959,3.9565855,0.0040086,16,17,0.247286594,0.0002358,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,27,26,BLACK,WHITE,win,BLACK,24,12,12,33,1,3.7973328,3.788266,0.0031182,17,16,0.222839176,0.000194887,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,28,27,WHITE,BLACK,win,WHITE,28,8,20,32,0,3.2887207,3.2799863,0.0031583,16,16,0.204999144,0.000197394,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,29,28,BLACK,WHITE,loss,WHITE,10,26,-16,32,0,4.0050697,3.996279601,0.0030271,16,16,0.249767475,0.000189194,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,30,29,WHITE,BLACK,win,WHITE,21,15,6,33,1,4.4514217,4.4403348,0.0039182,16,17,0.277520925,0.000230482,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,31,30,BLACK,WHITE,win,BLACK,19,17,2,32,0,4.0629966,4.0527895,0.003392599,16,16,0.253299344,0.000212037,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,32,31,WHITE,BLACK,win,WHITE,20,15,5,31,0,3.6530026,3.643131701,0.0035712,15,16,0.242875447,0.0002232,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,33,32,BLACK,WHITE,win,BLACK,19,17,2,33,1,3.899419,3.8904718,0.0029858,17,16,0.228851282,0.000186612,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,34,33,WHITE,BLACK,win,WHITE,24,12,12,32,0,3.6138435,3.6039099,0.00371,16,16,0.225244369,0.000231875,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,35,34,BLACK,WHITE,win,BLACK,19,17,2,33,1,3.7795538,3.7704882,0.003211699,17,16,0.221793424,0.000200731,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,36,35,WHITE,BLACK,win,WHITE,21,15,6,32,0,3.474542,3.4651562,0.0034784,16,16,0.216572263,0.0002174,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,37,36,BLACK,WHITE,win,BLACK,21,15,6,34,2,3.8492942,3.839769201,0.003353,17,17,0.225868777,0.000197235,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,38,37,WHITE,BLACK,win,WHITE,31,0,31,30,3,3.8425018,3.8324512,0.0034221,15,15,0.255496747,0.00022814,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,39,38,BLACK,WHITE,loss,WHITE,11,25,-14,33,1,3.6743223,3.6654731,0.0031278,17,16,0.215616065,0.000195487,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,40,39,WHITE,BLACK,win,WHITE,22,14,8,33,1,3.597724,3.587349699,0.0036925,16,17,0.224209356,0.000217206,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,41,40,BLACK,WHITE,win,BLACK,20,16,4,32,0,3.8990264,3.8897023,0.0032002,16,16,0.243106394,0.000200013,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,42,41,WHITE,BLACK,loss,BLACK,6,30,-24,33,1,3.7456019,3.7351889,0.0036558,16,17,0.233449306,0.000215047,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,43,42,BLACK,WHITE,loss,WHITE,7,29,-22,32,0,4.0381971,4.0293415,0.0030315,16,16,0.251833844,0.000189469,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,44,43,WHITE,BLACK,loss,BLACK,8,28,-20,32,0,3.5688311,3.5591618,0.0033492,16,16,0.222447612,0.000209325,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,45,44,BLACK,WHITE,win,BLACK,19,17,2,33,1,3.8298239,3.8209981,0.0030432,17,16,0.224764594,0.0001902,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,46,45,WHITE,BLACK,win,WHITE,25,11,14,32,0,3.6564412,3.6461504,0.0038092,16,16,0.2278844,0.000238075,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,47,46,BLACK,WHITE,win,BLACK,24,12,12,33,1,3.877207,3.867983,0.0034604,17,16,0.227528412,0.000216275,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,48,47,WHITE,BLACK,win,WHITE,24,12,12,33,1,4.0603595,4.049875,0.0037002,16,17,0.253117188,0.000217659,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,49,48,BLACK,WHITE,win,BLACK,30,6,24,33,1,4.1778889,4.1674071,0.0038217,17,16,0.245141594,0.000238856,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,50,49,WHITE,BLACK,loss,BLACK,14,22,-8,34,2,3.5105689,3.5012917,0.0031708,17,17,0.205958335,0.000186518,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,51,50,BLACK,WHITE,win,BLACK,23,13,10,33,1,4.0862562,4.0752614,0.0036664,17,16,0.239721259,0.00022915,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,52,51,WHITE,BLACK,win,WHITE,21,15,6,34,2,3.5258699,3.5164156,0.0032646,17,17,0.206847976,0.000192035,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,53,52,BLACK,WHITE,loss,WHITE,12,24,-12,33,1,4.0366439,4.0271078,0.0035276,17,16,0.236888694,0.000220475,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,54,53,WHITE,BLACK,draw,DRAW,18,18,0,32,0,3.5491538,3.5386524,0.0035956,16,16,0.221165775,0.000224725,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,55,54,BLACK,WHITE,win,BLACK,21,15,6,32,0,3.6798335,3.6708388,0.0030816,16,16,0.229427425,0.0001926,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,56,55,WHITE,BLACK,win,WHITE,25,11,14,33,1,3.4341374,3.4249863,0.0031167,16,17,0.214061644,0.000183335,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,57,56,BLACK,WHITE,win,BLACK,25,11,14,34,2,3.8396378,3.8298292,0.003754,17,17,0.225284071,0.000220824,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,58,57,WHITE,BLACK,win,WHITE,19,17,2,32,0,3.6447687,3.634295,0.003746801,16,16,0.227143438,0.000234175,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,59,58,BLACK,WHITE,win,BLACK,28,8,20,33,1,3.7269231,3.7174481,0.0031884,17,16,0.218673418,0.000199275,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,60,59,WHITE,BLACK,loss,BLACK,9,27,-18,32,0,3.9359915,3.926221199,0.0035166,16,16,0.245388825,0.000219788,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,61,60,BLACK,WHITE,win,BLACK,19,17,2,34,2,4.5156227,4.5052014,0.003691301,17,17,0.265011847,0.000217135,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,62,61,WHITE,BLACK,loss,BLACK,11,25,-14,32,0,3.3763551,3.3671456,0.0033145,16,16,0.2104466,0.000207156,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,63,62,BLACK,WHITE,win,BLACK,22,14,8,33,1,3.7866951,3.7778003,0.003102999,17,16,0.222223547,0.000193937,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,64,63,WHITE,BLACK,win,WHITE,19,17,2,32,0,3.325722,3.3172531,0.003182999,16,16,0.207328319,0.000198937,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,65,64,BLACK,WHITE,win,BLACK,30,6,24,33,1,3.7898703,3.780172301,0.0035272,17,16,0.222363077,0.00022045,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,66,65,WHITE,BLACK,loss,BLACK,9,27,-18,33,1,3.3767243,3.3675862,0.0032955,16,17,0.210474137,0.000193853,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,67,66,BLACK,WHITE,win,BLACK,29,7,22,33,1,3.6138812,3.605096001,0.003133401,17,16,0.212064471,0.000195838,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,68,67,WHITE,BLACK,win,WHITE,24,12,12,32,0,3.8925349,3.8807917,0.003881801,16,16,0.242549481,0.000242613,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,69,68,BLACK,WHITE,win,BLACK,27,9,18,35,3,4.534234,4.5235332,0.0034514,18,17,0.2513074,0.000203024,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,70,69,WHITE,BLACK,win,WHITE,20,16,4,32,0,3.5531492,3.542883099,0.0036339,16,16,0.221430194,0.000227119,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,71,70,BLACK,WHITE,win,BLACK,19,17,2,32,0,4.6478417,4.6374082,0.0037644,16,16,0.289838013,0.000235275,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,72,71,WHITE,BLACK,win,WHITE,20,16,4,36,4,3.5842112,3.5745764,0.003415299,18,18,0.198587578,0.000189739,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,73,72,BLACK,WHITE,loss,WHITE,4,32,-28,32,0,4.31062,4.300971901,0.0034349,16,16,0.268810744,0.000214681,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,74,73,WHITE,BLACK,win,WHITE,19,17,2,33,1,3.5837055,3.5728801,0.0036248,16,17,0.223305006,0.000213224,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,75,74,BLACK,WHITE,win,BLACK,28,8,20,33,1,4.1324589,4.1231372,0.003045,17,16,0.242537482,0.000190313,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,76,75,WHITE,BLACK,loss,BLACK,9,27,-18,32,0,4.2361552,4.2247231,0.0041884,16,16,0.264045194,0.000261775,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,77,76,BLACK,WHITE,win,BLACK,22,14,8,34,2,4.475879,4.4641781,0.0039057,17,17,0.262598712,0.000229747,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,78,77,WHITE,BLACK,win,WHITE,20,16,4,34,2,3.3423172,3.3333024,0.0032757,17,17,0.196076612,0.000192688,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,79,78,BLACK,WHITE,win,BLACK,24,12,12,33,1,3.8048093,3.7960538,0.0030871,17,16,0.223297282,0.000192944,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,80,79,WHITE,BLACK,win,WHITE,31,5,26,36,4,3.6441192,3.6331582,0.0038099,18,18,0.201842122,0.000211661,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,81,80,BLACK,WHITE,win,BLACK,27,9,18,33,1,3.9956695,3.985828001,0.003371499,17,16,0.234460471,0.000210719,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,82,81,WHITE,BLACK,win,WHITE,19,17,2,32,0,3.4885873,3.4786968,0.0033623,16,16,0.21741855,0.000210144,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,83,82,BLACK,WHITE,win,BLACK,24,12,12,33,1,3.8703605,3.8612197,0.0032014,17,16,0.227130571,0.000200087,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,84,83,WHITE,BLACK,win,WHITE,28,8,20,32,0,3.6011407,3.5912167,0.0033888,16,16,0.224451044,0.0002118,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,85,84,BLACK,WHITE,win,BLACK,24,12,12,33,1,4.2526876,4.241722,0.0042539,17,16,0.249513059,0.000265869,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,86,85,WHITE,BLACK,loss,BLACK,10,26,-16,32,0,3.5818868,3.571703299,0.0037343,16,16,0.223231456,0.000233394,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,87,86,BLACK,WHITE,win,BLACK,19,17,2,33,1,3.9964954,3.987163,0.0033696,17,16,0.234539,0.0002106,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,88,87,WHITE,BLACK,win,WHITE,22,14,8,32,0,3.7064606,3.695731801,0.0037617,16,16,0.230983238,0.000235106,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,89,88,BLACK,WHITE,loss,WHITE,10,26,-16,32,0,3.9209259,3.9117492,0.0031547,16,16,0.244484325,0.000197169,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,90,89,WHITE,BLACK,win,WHITE,30,6,24,34,2,3.6980463,3.6870644,0.0041165,17,17,0.216886141,0.000242147,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,91,90,BLACK,WHITE,win,BLACK,19,17,2,33,1,3.8310849,3.8218053,0.0031609,17,16,0.224812076,0.000197556,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,92,91,WHITE,BLACK,win,WHITE,27,9,18,34,2,3.9392343,3.9290008,0.0034608,17,17,0.231117694,0.000203576,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,93,92,BLACK,WHITE,win,BLACK,20,16,4,32,0,3.9796586,3.9701452,0.0032789,16,16,0.248134075,0.000204931,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,94,93,WHITE,BLACK,loss,BLACK,13,23,-10,32,0,3.5329888,3.523303099,0.0038948,16,16,0.220206444,0.000243425,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,95,94,BLACK,WHITE,loss,WHITE,5,31,-26,32,0,3.8049156,3.7956381,0.0032386,16,16,0.237227381,0.000202413,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,96,95,WHITE,BLACK,win,WHITE,19,17,2,32,0,3.2722789,3.2631749,0.003308601,16,16,0.203948431,0.000206788,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,97,96,BLACK,WHITE,win,BLACK,23,13,10,33,1,3.8809503,3.872054199,0.0030704,17,16,0.227767894,0.0001919,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,98,97,WHITE,BLACK,win,WHITE,20,16,4,32,0,3.237695,3.229111901,0.0030319,16,16,0.201819494,0.000189494,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,99,98,BLACK,WHITE,win,BLACK,19,16,3,32,1,3.5940758,3.5857558,0.002895099,16,16,0.224109738,0.000180944,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.5,100,99,WHITE,BLACK,win,WHITE,31,2,29,32,3,3.5918253,3.5808759,0.0036551,16,16,0.223804744,0.000228444,6,6,100,0.0
