experiment_name,c_value,game,seed,tested_agent_side,opponent_side,outcome_for_tested_agent,winner,tested_agent_discs,opponent_discs,disc_difference,moves_played,passes,runtime_seconds,tested_search_seconds,opponent_search_seconds,tested_decisions,opponent_decisions,tested_seconds_per_decision,opponent_seconds_per_decision,board_rows,board_cols,simulations,weak_tactical_random_move_probability
09_classical_uct_c_sweep_vs_weak_tactical,0.75,11,10,BLACK,WHITE,win,BLACK,24,9,15,29,0,3.9911443,3.9821842,0.003048401,15,14,0.265478947,0.000217743,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,12,11,WHITE,BLACK,loss,BLACK,4,32,-28,33,1,3.5835721,3.5734005,0.0035839,16,17,0.223337531,0.000210818,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,13,12,BLACK,WHITE,win,BLACK,23,12,11,32,1,4.2317161,4.2214642,0.003718,16,16,0.263841512,0.000232375,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,14,13,WHITE,BLACK,win,WHITE,21,15,6,32,0,3.6209874,3.6101969,0.0038471,16,16,0.225637306,0.000240444,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,15,14,BLACK,WHITE,win,BLACK,20,16,4,33,1,3.9142563,3.904759201,0.0033604,17,16,0.229691718,0.000210025,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,16,15,WHITE,BLACK,loss,BLACK,10,26,-16,32,0,3.2063634,3.1978071,0.0030495,16,16,0.199862944,0.000190594,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,17,16,BLACK,WHITE,win,BLACK,22,14,8,33,1,3.6073093,3.598810401,0.002895001,17,16,0.211694729,0.000180938,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,18,17,WHITE,BLACK,win,WHITE,19,12,7,27,0,3.3401064,3.3315276,0.0031011,13,14,0.256271354,0.000221507,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,19,18,BLACK,WHITE,win,BLACK,24,12,12,33,1,3.9456548,3.9359413,0.0033729,17,16,0.231525959,0.000210806,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,20,19,WHITE,BLACK,win,WHITE,25,11,14,32,0,3.5945473,3.583874501,0.0035427,16,16,0.223992156,0.000221419,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,21,20,BLACK,WHITE,loss,WHITE,8,27,-19,31,0,3.6925516,3.683711,0.0031766,16,15,0.230231938,0.000211773,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,22,21,WHITE,BLACK,draw,DRAW,18,18,0,32,0,4.0039413,3.9941825,0.0037343,16,16,0.249636406,0.000233394,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,23,22,BLACK,WHITE,win,BLACK,20,16,4,32,0,4.5401306,4.530758,0.0032408,16,16,0.283172375,0.00020255,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,24,23,WHITE,BLACK,draw,DRAW,18,18,0,32,0,3.5020243,3.4927382,0.0032851,16,16,0.218296138,0.000205319,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,25,24,BLACK,WHITE,win,BLACK,30,6,24,32,0,3.7584733,3.7494645,0.0030313,16,16,0.234341531,0.000189456,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,26,25,WHITE,BLACK,draw,DRAW,18,18,0,32,0,3.4015878,3.3929408,0.0032589,16,16,0.2120588,0.000203681,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,27,26,BLACK,WHITE,loss,WHITE,8,28,-20,32,0,3.9762004,3.9671955,0.0032943,16,16,0.247949719,0.000205894,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,28,27,WHITE,BLACK,win,WHITE,24,12,12,32,0,3.5366409,3.525439,0.0037315,16,16,0.220339937,0.000233219,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,29,28,BLACK,WHITE,win,BLACK,27,8,19,33,2,3.9155367,3.9059645,0.003071801,17,16,0.229762618,0.000191988,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,30,29,WHITE,BLACK,loss,BLACK,14,22,-8,32,0,3.6256792,3.615416301,0.0035298,16,16,0.225963519,0.000220612,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,31,30,BLACK,WHITE,loss,WHITE,2,34,-32,34,2,3.9790671,3.968668401,0.0037065,17,17,0.233451082,0.000218029,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,32,31,WHITE,BLACK,win,WHITE,26,10,16,32,0,3.8185127,3.8083576,0.003745699,16,16,0.23802235,0.000234106,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,33,32,BLACK,WHITE,win,BLACK,28,8,20,33,1,3.853833,3.8445017,0.003108,17,16,0.226147159,0.00019425,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,34,33,WHITE,BLACK,win,WHITE,18,17,1,31,0,3.5813933,3.572022901,0.003534199,15,16,0.23813486,0.000220887,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,35,34,BLACK,WHITE,loss,WHITE,4,32,-28,34,2,4.1888219,4.1790069,0.0033051,17,17,0.245823935,0.000194418,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,36,35,WHITE,BLACK,loss,BLACK,9,27,-18,32,0,3.4072226,3.3988752,0.0029573,16,16,0.2124297,0.000184831,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,37,36,BLACK,WHITE,loss,WHITE,9,27,-18,33,1,4.1466751,4.1372071,0.003328901,17,16,0.243365124,0.000208056,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,38,37,WHITE,BLACK,win,WHITE,21,15,6,32,0,3.8585783,3.8491707,0.0033175,16,16,0.240573169,0.000207344,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,39,38,BLACK,WHITE,win,BLACK,19,17,2,33,1,3.929541,3.9194346,0.0037095,17,16,0.230554976,0.000231844,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,40,39,WHITE,BLACK,loss,BLACK,15,21,-6,33,1,3.6209757,3.6113454,0.003359499,16,17,0.225709087,0.000197618,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,41,40,BLACK,WHITE,win,BLACK,22,14,8,32,0,3.8443864,3.8349173,0.0036676,16,16,0.239682331,0.000229225,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,42,41,WHITE,BLACK,loss,BLACK,12,24,-12,32,0,3.7181316,3.709134799,0.0032629,16,16,0.231820925,0.000203931,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,43,42,BLACK,WHITE,win,BLACK,26,10,16,33,1,3.9643104,3.9553226,0.0031259,17,16,0.232666035,0.000195369,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,44,43,WHITE,BLACK,win,WHITE,22,14,8,32,0,3.3121376,3.3035576,0.0030796,16,16,0.20647235,0.000192475,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,45,44,BLACK,WHITE,win,BLACK,23,13,10,33,1,3.7277398,3.7187559,0.0030457,17,16,0.218750347,0.000190356,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,46,45,WHITE,BLACK,win,WHITE,22,14,8,32,0,3.5260265,3.515786801,0.003757901,16,16,0.219736675,0.000234869,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,47,46,BLACK,WHITE,win,BLACK,19,17,2,33,1,4.0103011,3.9998544,0.003599901,17,16,0.235285553,0.000224994,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,48,47,WHITE,BLACK,win,WHITE,22,14,8,32,0,3.6307665,3.6209088,0.0034745,16,16,0.2263068,0.000217156,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,49,48,BLACK,WHITE,loss,WHITE,8,28,-20,33,1,3.9089847,3.8988841,0.0034513,17,16,0.229346124,0.000215706,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,50,49,WHITE,BLACK,loss,BLACK,2,34,-32,33,1,3.4193038,3.4095569,0.0035793,16,17,0.213097306,0.000210547,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,51,50,BLACK,WHITE,loss,WHITE,8,28,-20,32,0,4.026522,4.0168746,0.003302299,16,16,0.251054663,0.000206394,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,52,51,WHITE,BLACK,win,WHITE,33,3,30,34,2,3.6248324,3.6152345,0.0033964,17,17,0.212660853,0.000199788,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,53,52,BLACK,WHITE,win,BLACK,25,11,14,33,1,3.752568,3.7430607,0.0032585,17,16,0.220180041,0.000203656,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,54,53,WHITE,BLACK,win,WHITE,22,14,8,32,0,3.3096839,3.3011534,0.0030158,16,16,0.206322087,0.000188487,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,55,54,BLACK,WHITE,win,BLACK,21,12,9,31,2,4.0327157,4.0232658,0.003246599,16,15,0.251454113,0.00021644,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,56,55,WHITE,BLACK,win,WHITE,22,14,8,32,0,3.3021244,3.2928579,0.0032488,16,16,0.205803619,0.00020305,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,57,56,BLACK,WHITE,win,BLACK,21,15,6,33,1,3.6295312,3.6199569,0.0034801,17,16,0.212938641,0.000217506,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,58,57,WHITE,BLACK,loss,BLACK,10,26,-16,34,2,3.2865909,3.277787901,0.003021299,17,17,0.192811053,0.000177723,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,59,58,BLACK,WHITE,loss,WHITE,8,28,-20,32,0,3.8676584,3.8581968,0.0033111,16,16,0.2411373,0.000206944,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,60,59,WHITE,BLACK,win,WHITE,23,13,10,34,2,3.3915324,3.3824863,0.0032932,17,17,0.198969782,0.000193718,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,61,60,BLACK,WHITE,win,BLACK,26,10,16,34,2,3.8960093,3.886714,0.0032047,17,17,0.228630235,0.000188512,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,62,61,WHITE,BLACK,loss,BLACK,9,27,-18,32,0,3.2682822,3.2593473,0.0032389,16,16,0.203709206,0.000202431,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,63,62,BLACK,WHITE,win,BLACK,20,16,4,32,0,3.5461141,3.537154901,0.0031186,16,16,0.221072181,0.000194912,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,64,63,WHITE,BLACK,win,WHITE,19,17,2,34,2,3.2931323,3.2841518,0.003405,17,17,0.1931854,0.000200294,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,65,64,BLACK,WHITE,win,BLACK,28,8,20,33,1,3.5999606,3.5910541,0.0034878,17,16,0.211238476,0.000217987,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,66,65,WHITE,BLACK,win,WHITE,28,8,20,34,2,3.4495074,3.4401678,0.003273399,17,17,0.202362812,0.000192553,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,67,66,BLACK,WHITE,loss,WHITE,5,31,-26,32,0,3.5279867,3.5194974,0.0029701,16,16,0.219968588,0.000185631,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,68,67,WHITE,BLACK,loss,BLACK,13,23,-10,33,1,3.4893657,3.4610025,0.003288601,16,17,0.216312656,0.000193447,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,69,68,BLACK,WHITE,win,BLACK,26,10,16,32,0,3.4370641,3.4281579,0.002974001,16,16,0.214259869,0.000185875,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,70,69,WHITE,BLACK,win,WHITE,29,7,22,32,0,3.1490332,3.140506899,0.0030326,16,16,0.196281681,0.000189537,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,71,70,BLACK,WHITE,win,BLACK,31,5,26,33,1,3.5509986,3.5419684,0.003037799,17,16,0.208351082,0.000189862,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,72,71,WHITE,BLACK,win,WHITE,19,17,2,32,0,3.2689159,3.259914899,0.0033369,16,16,0.203744681,0.000208556,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,73,72,BLACK,WHITE,win,BLACK,22,14,8,33,1,3.5772353,3.5689884,0.0028271,17,16,0.209940494,0.000176694,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,74,73,WHITE,BLACK,win,WHITE,21,15,6,33,1,3.1645084,3.155872901,0.0031958,16,17,0.197242056,0.000187988,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,75,74,BLACK,WHITE,win,BLACK,24,12,12,33,1,3.7124208,3.7030048,0.0031356,17,16,0.217823812,0.000195975,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,76,75,WHITE,BLACK,loss,BLACK,1,35,-34,33,1,3.4662299,3.4573631,0.0032151,16,17,0.216085194,0.000189124,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,77,76,BLACK,WHITE,win,BLACK,20,16,4,32,0,3.7736698,3.7652742,0.0029503,16,16,0.235329637,0.000184394,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,78,77,WHITE,BLACK,loss,BLACK,8,28,-20,32,0,3.396189,3.3878901,0.0029708,16,16,0.211743131,0.000185675,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,79,78,BLACK,WHITE,win,BLACK,21,15,6,33,1,3.6948195,3.6856714,0.0030137,17,16,0.2168042,0.000188356,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,80,79,WHITE,BLACK,win,WHITE,20,15,5,32,1,3.3807761,3.3716545,0.003267699,16,16,0.210728406,0.000204231,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,81,80,BLACK,WHITE,loss,WHITE,10,26,-16,33,1,3.8468278,3.8374966,0.0033058,17,16,0.225735094,0.000206612,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,82,81,WHITE,BLACK,win,WHITE,20,16,4,32,0,3.3794439,3.3705051,0.003209601,16,16,0.210656569,0.0002006,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,83,82,BLACK,WHITE,win,BLACK,20,16,4,33,1,3.8095297,3.799328501,0.0035414,17,16,0.223489912,0.000221337,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,84,83,WHITE,BLACK,win,WHITE,33,2,31,32,1,3.4096193,3.400523,0.003204501,16,16,0.212532688,0.000200281,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,85,84,BLACK,WHITE,win,BLACK,20,14,6,30,0,3.9603709,3.9512806,0.0033273,15,15,0.263418707,0.00022182,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,86,85,WHITE,BLACK,loss,BLACK,6,29,-23,32,1,3.4693553,3.4583125,0.003906,16,16,0.216144531,0.000244125,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,87,86,BLACK,WHITE,loss,WHITE,5,30,-25,34,3,3.6040507,3.594987,0.0032151,17,17,0.211469824,0.000189124,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,88,87,WHITE,BLACK,win,WHITE,24,11,13,33,2,3.3861077,3.3766469,0.003380701,16,17,0.211040431,0.000198865,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,89,88,BLACK,WHITE,win,BLACK,28,8,20,33,1,3.9899926,3.9805553,0.003188101,17,16,0.234150312,0.000199256,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,90,89,WHITE,BLACK,loss,BLACK,8,28,-20,33,1,3.532826,3.5228845,0.0035129,16,17,0.220180281,0.000206641,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,91,90,BLACK,WHITE,win,BLACK,26,10,16,33,1,3.8774893,3.8681685,0.0033407,17,16,0.227539324,0.000208794,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,92,91,WHITE,BLACK,win,WHITE,26,10,16,34,2,3.5768934,3.5667438,0.003736799,17,17,0.209808459,0.000219812,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,93,92,BLACK,WHITE,loss,WHITE,3,28,-25,28,1,4.1031885,4.0933953,0.003442599,14,14,0.292385379,0.0002459,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,94,93,WHITE,BLACK,win,WHITE,23,13,10,32,0,3.6041572,3.594157499,0.0034584,16,16,0.224634844,0.00021615,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,95,94,BLACK,WHITE,win,BLACK,18,17,1,31,0,4.2141737,4.2043094,0.0033385,16,15,0.262769337,0.000222567,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,96,95,WHITE,BLACK,win,WHITE,23,13,10,32,0,3.7749432,3.764989901,0.0036273,16,16,0.235311869,0.000226706,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,97,96,BLACK,WHITE,win,BLACK,20,16,4,33,1,4.0091901,4.0000085,0.0035322,17,16,0.235294618,0.000220762,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,98,97,WHITE,BLACK,win,WHITE,20,16,4,32,0,3.4969131,3.4875896,0.0032907,16,16,0.21797435,0.000205669,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,99,98,BLACK,WHITE,win,BLACK,25,11,14,32,0,3.6625067,3.6538837,0.0030309,16,16,0.228367731,0.000189431,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.75,100,99,WHITE,BLACK,win,WHITE,22,14,8,32,0,3.3827868,3.3731857,0.003455,16,16,0.210824106,0.000215937,6,6,100,0.0
