experiment_name,c_value,game,seed,tested_agent_side,opponent_side,outcome_for_tested_agent,winner,tested_agent_discs,opponent_discs,disc_difference,moves_played,passes,runtime_seconds,tested_search_seconds,opponent_search_seconds,tested_decisions,opponent_decisions,tested_seconds_per_decision,opponent_seconds_per_decision,board_rows,board_cols,simulations,weak_tactical_random_move_probability
09_classical_uct_c_sweep_vs_weak_tactical,0.2,38,37,WHITE,BLACK,loss,BLACK,13,23,-10,32,0,3.0051985,2.9969839,0.0030037,16,16,0.187311494,0.000187731,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,39,38,BLACK,WHITE,win,BLACK,20,16,4,33,1,3.3503688,3.3420367,0.002856,17,16,0.196590394,0.0001785,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,40,39,WHITE,BLACK,win,WHITE,20,16,4,32,0,3.0009,2.9925554,0.003056,16,16,0.187034712,0.000191,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,41,40,BLACK,WHITE,win,BLACK,29,7,22,33,1,3.3236002,3.3153627,0.002986099,17,16,0.195021335,0.000186631,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,42,41,WHITE,BLACK,loss,BLACK,10,26,-16,32,0,3.1185987,3.1100143,0.0031422,16,16,0.194375894,0.000196388,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,43,42,BLACK,WHITE,win,BLACK,27,9,18,33,1,3.3695367,3.3610943,0.0030202,17,16,0.197711429,0.000188762,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,44,43,WHITE,BLACK,loss,BLACK,8,28,-20,33,1,3.0855306,3.0769108,0.0032212,16,17,0.192306925,0.000189482,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,45,44,BLACK,WHITE,win,BLACK,19,17,2,34,2,3.4352253,3.4261587,0.0030469,17,17,0.201538747,0.000179229,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,46,45,WHITE,BLACK,win,WHITE,23,13,10,32,0,3.0641427,3.055805899,0.002888401,16,16,0.190987869,0.000180525,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,47,46,BLACK,WHITE,win,BLACK,27,9,18,32,0,3.3409934,3.3329249,0.0029291,16,16,0.208307806,0.000183069,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,48,47,WHITE,BLACK,draw,DRAW,18,18,0,32,0,3.0451602,3.0367545,0.0030604,16,16,0.189797156,0.000191275,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,49,48,BLACK,WHITE,win,BLACK,19,17,2,33,1,3.4456497,3.4368699,0.0031794,17,16,0.202168818,0.000198713,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,50,49,WHITE,BLACK,loss,BLACK,9,27,-18,32,0,3.0225652,3.0140034,0.0032667,16,16,0.188375212,0.000204169,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,51,50,BLACK,WHITE,loss,WHITE,11,25,-14,32,0,3.3746162,3.3662228,0.0030109,16,16,0.210388925,0.000188181,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,52,51,WHITE,BLACK,win,WHITE,23,13,10,32,0,2.9938242,2.9855223,0.002951399,16,16,0.186595144,0.000184462,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,53,52,BLACK,WHITE,win,BLACK,22,14,8,32,0,3.3672699,3.358803401,0.002910899,16,16,0.209925213,0.000181931,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,54,53,WHITE,BLACK,win,WHITE,19,17,2,32,0,3.0780923,3.0693594,0.0032612,16,16,0.191834962,0.000203825,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,55,54,BLACK,WHITE,win,BLACK,20,16,4,34,2,3.5288672,3.5197527,0.0030509,17,17,0.207044276,0.000179465,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,56,55,WHITE,BLACK,win,WHITE,20,16,4,32,0,3.0973391,3.0887643,0.003116,16,16,0.193047769,0.00019475,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,57,56,BLACK,WHITE,win,BLACK,20,16,4,33,1,3.3677382,3.359036101,0.0031071,17,16,0.197590359,0.000194194,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,58,57,WHITE,BLACK,win,WHITE,20,16,4,34,2,3.0564387,3.0478409,0.0030322,17,17,0.179284759,0.000178365,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,59,58,BLACK,WHITE,win,BLACK,34,0,34,35,5,3.4991239,3.4897432,0.0031597,18,17,0.193874622,0.000185865,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,60,59,WHITE,BLACK,win,WHITE,21,15,6,34,2,3.0259089,3.017071,0.0031037,17,17,0.177474765,0.000182571,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,61,60,BLACK,WHITE,draw,DRAW,18,18,0,34,2,3.6232446,3.613284801,0.0036081,17,17,0.212546165,0.000212241,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,62,61,WHITE,BLACK,win,WHITE,19,17,2,34,2,3.0939604,3.0851178,0.0033518,17,17,0.181477518,0.000197165,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,63,62,BLACK,WHITE,loss,WHITE,0,28,-28,26,2,3.5341808,3.5255764,0.0028783,13,13,0.271198185,0.000221408,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,64,63,WHITE,BLACK,win,WHITE,25,11,14,32,0,3.1296025,3.120829799,0.0030926,16,16,0.195051862,0.000193288,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,65,64,BLACK,WHITE,loss,WHITE,5,31,-26,34,2,3.4424557,3.4333228,0.0033921,17,17,0.201960165,0.000199535,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,66,65,WHITE,BLACK,loss,BLACK,15,21,-6,32,0,3.1419349,3.1333287,0.0030775,16,16,0.195833044,0.000192344,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,67,66,BLACK,WHITE,loss,WHITE,8,28,-20,32,0,3.4308423,3.4224735,0.0028819,16,16,0.213904594,0.000180119,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,68,67,WHITE,BLACK,win,WHITE,28,7,21,32,1,3.0670483,3.0585304,0.0031085,16,16,0.19115815,0.000194281,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,69,68,BLACK,WHITE,win,BLACK,22,14,8,33,1,3.4847387,3.475550401,0.0033125,17,16,0.204444141,0.000207031,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,70,69,WHITE,BLACK,win,WHITE,21,15,6,32,0,3.0371506,3.0286128,0.0031066,16,16,0.1892883,0.000194162,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,71,70,BLACK,WHITE,win,BLACK,19,17,2,33,1,3.3248345,3.3162106,0.002924901,17,16,0.195071212,0.000182806,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,72,71,WHITE,BLACK,win,WHITE,22,14,8,32,0,3.0196219,3.0111131,0.002845,16,16,0.188194569,0.000177813,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,73,72,BLACK,WHITE,win,BLACK,20,16,4,33,1,3.3718311,3.3632542,0.0028771,17,16,0.197838482,0.000179819,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,74,73,WHITE,BLACK,loss,BLACK,8,28,-20,33,1,3.1057361,3.0971346,0.0031628,16,17,0.193570913,0.000186047,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,75,74,BLACK,WHITE,loss,WHITE,7,29,-22,32,0,3.399626,3.3915589,0.00286,16,16,0.211972431,0.00017875,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,76,75,WHITE,BLACK,win,WHITE,20,16,4,32,0,3.1250483,3.1159362,0.003299901,16,16,0.194746013,0.000206244,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,77,76,BLACK,WHITE,win,BLACK,20,16,4,32,0,3.4430567,3.4348561,0.0028749,16,16,0.214678506,0.000179681,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,78,77,WHITE,BLACK,win,WHITE,19,17,2,32,0,3.0089723,3.0004817,0.0029985,16,16,0.187530106,0.000187406,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,79,78,BLACK,WHITE,loss,WHITE,5,31,-26,32,0,3.3828761,3.3738536,0.0032872,16,16,0.21086585,0.00020545,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,80,79,WHITE,BLACK,win,WHITE,24,12,12,32,0,3.0839646,3.075735,0.0029314,16,16,0.192233437,0.000183212,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,81,80,BLACK,WHITE,win,BLACK,23,13,10,33,1,3.4249774,3.4164936,0.0031303,17,16,0.200970212,0.000195644,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,82,81,WHITE,BLACK,win,WHITE,21,15,6,32,0,3.0185353,3.0099828,0.002981,16,16,0.188123925,0.000186313,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,83,82,BLACK,WHITE,win,BLACK,25,11,14,33,1,3.4434699,3.4345124,0.0031359,17,16,0.202030141,0.000195994,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,84,83,WHITE,BLACK,win,WHITE,20,16,4,32,0,3.0507911,3.0422838,0.003098,16,16,0.190142737,0.000193625,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,85,84,BLACK,WHITE,loss,WHITE,14,22,-8,32,0,3.4965545,3.487965401,0.003067199,16,16,0.217997838,0.0001917,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,86,85,WHITE,BLACK,loss,BLACK,13,23,-10,32,0,3.0690102,3.0603809,0.0031249,16,16,0.191273806,0.000195306,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,87,86,BLACK,WHITE,draw,DRAW,18,18,0,34,2,3.3949608,3.386383599,0.0029163,17,17,0.199199035,0.000171547,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,88,87,WHITE,BLACK,win,WHITE,25,11,14,32,0,3.1994856,3.1908135,0.003119,16,16,0.199425844,0.000194938,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,89,88,BLACK,WHITE,win,BLACK,24,12,12,33,1,3.5203277,3.5115447,0.0031011,17,16,0.206561453,0.000193819,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,90,89,WHITE,BLACK,loss,BLACK,12,24,-12,32,0,3.0758029,3.0675352,0.0029464,16,16,0.19172095,0.00018415,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,91,90,BLACK,WHITE,win,BLACK,27,7,20,34,4,3.6155471,3.605588,0.0032839,17,17,0.212093412,0.000193171,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,92,91,WHITE,BLACK,loss,BLACK,17,19,-2,32,0,3.1411149,3.1319377,0.0033597,16,16,0.195746106,0.000209981,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,93,92,BLACK,WHITE,win,BLACK,25,11,14,33,1,3.3297889,3.3212866,0.0028647,17,16,0.1953698,0.000179044,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,94,93,WHITE,BLACK,win,WHITE,26,10,16,34,2,3.0486078,3.0397178,0.0030707,17,17,0.178806929,0.000180629,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,95,94,BLACK,WHITE,win,BLACK,22,14,8,33,1,3.3405217,3.3315657,0.0031754,17,16,0.195974453,0.000198462,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,96,95,WHITE,BLACK,win,WHITE,19,17,2,32,0,3.1164168,3.1078708,0.0031738,16,16,0.194241925,0.000198363,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,97,96,BLACK,WHITE,loss,WHITE,4,32,-28,32,0,3.454623,3.4459071,0.0031271,16,16,0.215369194,0.000195444,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,98,97,WHITE,BLACK,loss,BLACK,13,23,-10,32,0,3.1077577,3.099213301,0.0030536,16,16,0.193700831,0.00019085,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,99,98,BLACK,WHITE,win,BLACK,24,12,12,32,0,3.4118258,3.403428801,0.0028895,16,16,0.2127143,0.000180594,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.2,100,99,WHITE,BLACK,loss,BLACK,5,31,-26,33,1,3.0243055,3.0159632,0.0029855,16,17,0.1884977,0.000175618,6,6,100,0.0
