experiment_name,c_value,game,seed,tested_agent_side,opponent_side,outcome_for_tested_agent,winner,tested_agent_discs,opponent_discs,disc_difference,moves_played,passes,runtime_seconds,tested_search_seconds,opponent_search_seconds,tested_decisions,opponent_decisions,tested_seconds_per_decision,opponent_seconds_per_decision,board_rows,board_cols,simulations,weak_tactical_random_move_probability
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,50,49,WHITE,BLACK,win,WHITE,19,17,2,34,2,3.4918838,3.4822614,0.0032214,17,17,0.204838906,0.000189494,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,51,50,BLACK,WHITE,loss,WHITE,17,19,-2,32,0,4.1604636,4.1502914,0.0038,16,16,0.259393213,0.0002375,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,52,51,WHITE,BLACK,loss,BLACK,15,21,-6,33,1,3.7336519,3.723298899,0.0038813,16,17,0.232706181,0.000228312,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,53,52,BLACK,WHITE,loss,WHITE,12,24,-12,32,0,4.1376683,4.128249701,0.0032569,16,16,0.258015606,0.000203556,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,54,53,WHITE,BLACK,win,WHITE,22,14,8,32,0,3.4499134,3.4407925,0.0032452,16,16,0.215049531,0.000202825,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,55,54,BLACK,WHITE,win,BLACK,21,15,6,32,0,3.8360491,3.826661099,0.0033984,16,16,0.239166319,0.0002124,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,56,55,WHITE,BLACK,win,WHITE,22,14,8,32,0,3.3108943,3.3018379,0.003251001,16,16,0.206364869,0.000203188,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,57,56,BLACK,WHITE,win,BLACK,23,13,10,32,0,4.1763875,4.166984799,0.0032705,16,16,0.26043655,0.000204406,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,58,57,WHITE,BLACK,win,WHITE,25,11,14,34,2,4.177376,4.1647071,0.0040658,17,17,0.244982771,0.000239165,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,59,58,BLACK,WHITE,draw,DRAW,18,18,0,33,1,4.7921228,4.7812183,0.0036886,17,16,0.281248135,0.000230538,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,60,59,WHITE,BLACK,win,WHITE,28,7,21,32,1,3.6083088,3.5983623,0.003783,16,16,0.224897644,0.000236437,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,61,60,BLACK,WHITE,win,BLACK,21,15,6,33,1,3.7435776,3.7346055,0.0030363,17,16,0.219682676,0.000189769,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,62,61,WHITE,BLACK,win,WHITE,27,9,18,32,0,3.6501157,3.6406681,0.0034773,16,16,0.227541756,0.000217331,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,63,62,BLACK,WHITE,win,BLACK,19,17,2,32,0,3.7382108,3.7292379,0.003137,16,16,0.233077369,0.000196063,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,64,63,WHITE,BLACK,win,WHITE,20,16,4,34,2,3.5174698,3.508016099,0.003373301,17,17,0.206353888,0.000198429,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,65,64,BLACK,WHITE,win,BLACK,22,14,8,35,3,3.9129403,3.9025918,0.0033682,18,17,0.216810656,0.000198129,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,66,65,WHITE,BLACK,win,WHITE,28,8,20,32,0,3.4673478,3.458152,0.0034419,16,16,0.2161345,0.000215119,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,67,66,BLACK,WHITE,loss,WHITE,13,23,-10,32,0,3.9676338,3.958088499,0.0030279,16,16,0.247380531,0.000189244,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,68,67,WHITE,BLACK,win,WHITE,22,14,8,33,1,3.549114,3.5394888,0.003320701,16,17,0.22121805,0.000195335,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,69,68,BLACK,WHITE,loss,WHITE,15,21,-6,32,0,3.8844242,3.8753761,0.003400699,16,16,0.242211006,0.000212544,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,70,69,WHITE,BLACK,win,WHITE,31,5,26,32,0,3.3889398,3.3790672,0.0032672,16,16,0.2111917,0.0002042,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,71,70,BLACK,WHITE,loss,WHITE,13,23,-10,32,0,3.9039821,3.8954664,0.0030845,16,16,0.24346665,0.000192781,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,72,71,WHITE,BLACK,win,WHITE,20,16,4,32,0,3.3271073,3.3183984,0.0030746,16,16,0.2073999,0.000192162,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,73,72,BLACK,WHITE,win,BLACK,22,14,8,33,1,3.6393475,3.630365,0.003113199,17,16,0.213550882,0.000194575,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,74,73,WHITE,BLACK,win,WHITE,31,5,26,34,2,3.5030121,3.4928749,0.0035932,17,17,0.205463229,0.000211365,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,75,74,BLACK,WHITE,loss,WHITE,9,27,-18,32,0,4.2526847,4.2431973,0.0033798,16,16,0.265199831,0.000211238,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,76,75,WHITE,BLACK,win,WHITE,23,13,10,32,0,3.9387217,3.9285994,0.0038148,16,16,0.245537462,0.000238425,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,0.7071067811865475,77,76,BLACK,WHITE,win,BLACK,36,0,36,35,3,3.7520266,3.7430357,0.003187,18,17,0.207946428,0.000187471,6,6,100,0.0
