experiment_name,c_value,game,seed,tested_agent_side,opponent_side,outcome_for_tested_agent,winner,tested_agent_discs,opponent_discs,disc_difference,moves_played,passes,runtime_seconds,tested_search_seconds,opponent_search_seconds,tested_decisions,opponent_decisions,tested_seconds_per_decision,opponent_seconds_per_decision,board_rows,board_cols,simulations,weak_tactical_random_move_probability
09_classical_uct_c_sweep_vs_weak_tactical,2.0,30,29,WHITE,BLACK,loss,BLACK,7,29,-22,34,2,3.2546807,3.245882699,0.0033378,17,17,0.190934276,0.000196341,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,31,30,BLACK,WHITE,loss,WHITE,7,29,-22,33,1,3.5957081,3.5867959,0.003113399,17,16,0.210987994,0.000194587,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,32,31,WHITE,BLACK,win,WHITE,21,15,6,32,0,3.1837584,3.1750121,0.0030977,16,16,0.198438256,0.000193606,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,33,32,BLACK,WHITE,loss,WHITE,16,20,-4,33,1,3.6060184,3.5969733,0.003023,17,16,0.211586665,0.000188937,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,34,33,WHITE,BLACK,win,WHITE,19,17,2,32,0,3.1762291,3.1670743,0.003365099,16,16,0.197942144,0.000210319,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,35,34,BLACK,WHITE,draw,DRAW,18,18,0,33,1,3.4261787,3.4179881,0.0027562,17,16,0.201058124,0.000172262,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,36,35,WHITE,BLACK,win,WHITE,23,12,11,31,0,3.2439275,3.2350843,0.0033412,15,16,0.215672287,0.000208825,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,37,36,BLACK,WHITE,win,BLACK,23,13,10,33,1,3.5763618,3.567604399,0.002897199,17,16,0.209859082,0.000181075,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,38,37,WHITE,BLACK,draw,DRAW,18,18,0,32,0,3.4041858,3.3955101,0.0030541,16,16,0.212219381,0.000190881,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,39,38,BLACK,WHITE,loss,WHITE,0,35,-35,32,1,3.4486004,3.4399505,0.0028655,16,16,0.214996906,0.000179094,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,40,39,WHITE,BLACK,win,WHITE,22,14,8,32,0,3.2623422,3.2537007,0.003151,16,16,0.203356294,0.000196938,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,41,40,BLACK,WHITE,win,BLACK,24,12,12,33,1,3.6285348,3.6199724,0.0030902,17,16,0.212939553,0.000193138,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,42,41,WHITE,BLACK,win,WHITE,19,17,2,32,0,3.3726139,3.363524399,0.0032584,16,16,0.210220275,0.00020365,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,43,42,BLACK,WHITE,win,BLACK,21,15,6,36,4,3.8936832,3.8828446,0.003969699,18,18,0.215713589,0.000220539,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,44,43,WHITE,BLACK,loss,BLACK,12,24,-12,32,0,3.3546833,3.3458053,0.003081501,16,16,0.209112831,0.000192594,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,45,44,BLACK,WHITE,win,BLACK,26,10,16,35,3,3.949973,3.940374601,0.0031694,18,17,0.2189097,0.000186435,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,46,45,WHITE,BLACK,loss,BLACK,14,22,-8,32,0,3.5244468,3.5156593,0.003271,16,16,0.219728706,0.000204437,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,47,46,BLACK,WHITE,win,BLACK,19,17,2,33,1,3.716061,3.706641399,0.0034845,17,16,0.218037729,0.000217781,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,48,47,WHITE,BLACK,win,WHITE,26,10,16,32,0,3.4069883,3.3981128,0.0031779,16,16,0.21238205,0.000198619,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,49,48,BLACK,WHITE,loss,WHITE,1,34,-33,32,1,3.6699016,3.6603398,0.0033174,16,16,0.228771238,0.000207337,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,50,49,WHITE,BLACK,loss,BLACK,7,29,-22,32,0,3.3401586,3.33163,0.0031731,16,16,0.208226875,0.000198319,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,51,50,BLACK,WHITE,win,BLACK,21,15,6,33,1,3.832917,3.823366599,0.0034122,17,16,0.224903918,0.000213263,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,52,51,WHITE,BLACK,loss,BLACK,15,21,-6,32,0,3.5110305,3.5013541,0.0036398,16,16,0.218834631,0.000227487,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,53,52,BLACK,WHITE,draw,DRAW,18,18,0,33,1,3.9367699,3.9270898,0.0033013,17,16,0.231005282,0.000206331,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,54,53,WHITE,BLACK,loss,BLACK,12,24,-12,32,0,3.6790169,3.668749901,0.0037255,16,16,0.229296869,0.000232844,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,55,54,BLACK,WHITE,win,BLACK,26,10,16,33,1,4.5105022,4.5012805,0.0032257,17,16,0.264781206,0.000201606,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,56,55,WHITE,BLACK,win,WHITE,22,14,8,32,0,3.8752739,3.8643692,0.0041699,16,16,0.241523075,0.000260619,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,57,56,BLACK,WHITE,win,BLACK,24,12,12,34,2,4.1614175,4.1518354,0.003315801,17,17,0.244225612,0.000195047,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,58,57,WHITE,BLACK,win,WHITE,24,12,12,34,2,3.7774247,3.7680103,0.0033088,17,17,0.221647665,0.000194635,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,59,58,BLACK,WHITE,draw,DRAW,18,18,0,33,1,3.8060443,3.7973624,0.0029346,17,16,0.223374259,0.000183413,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,60,59,WHITE,BLACK,loss,BLACK,13,23,-10,32,0,3.3537118,3.3447388,0.0032956,16,16,0.209046175,0.000205975,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,61,60,BLACK,WHITE,loss,WHITE,9,27,-18,32,0,3.903852,3.8953279,0.0029023,16,16,0.243457994,0.000181394,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,62,61,WHITE,BLACK,win,WHITE,22,14,8,32,0,3.4486897,3.43962,0.0032638,16,16,0.21497625,0.000203987,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,63,62,BLACK,WHITE,loss,WHITE,2,33,-31,32,1,3.7165983,3.7076452,0.003070999,16,16,0.231727825,0.000191937,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,64,63,WHITE,BLACK,win,WHITE,30,6,24,32,0,3.7807429,3.7703875,0.0038459,16,16,0.235649219,0.000240369,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,65,64,BLACK,WHITE,win,BLACK,22,14,8,33,1,4.2405892,4.2297765,0.003674699,17,16,0.248810382,0.000229669,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,66,65,WHITE,BLACK,loss,BLACK,9,27,-18,33,1,3.6264509,3.6166466,0.0033412,16,17,0.226040412,0.000196541,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,67,66,BLACK,WHITE,win,BLACK,32,2,30,33,3,3.8477597,3.8380201,0.003416201,17,16,0.225765888,0.000213513,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,68,67,WHITE,BLACK,win,WHITE,21,15,6,33,1,3.3605072,3.3517563,0.0033122,16,17,0.209484769,0.000194835,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,69,68,BLACK,WHITE,loss,WHITE,1,35,-34,34,2,3.8732024,3.864288399,0.0030798,17,17,0.227311082,0.000181165,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,70,69,WHITE,BLACK,win,WHITE,26,10,16,32,0,3.5749327,3.5660962,0.0032182,16,16,0.222881012,0.000201137,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,71,70,BLACK,WHITE,loss,WHITE,15,21,-6,33,1,3.8226606,3.813396,0.0031203,17,16,0.224317412,0.000195019,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,72,71,WHITE,BLACK,win,WHITE,23,13,10,32,0,3.5487408,3.5387959,0.003596,16,16,0.221174744,0.00022475,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,73,72,BLACK,WHITE,win,BLACK,20,15,5,31,0,3.7213433,3.7128955,0.0029689,16,15,0.232055969,0.000197927,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,74,73,WHITE,BLACK,win,WHITE,21,15,6,32,0,3.6597889,3.649851201,0.0036305,16,16,0.2281157,0.000226906,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,75,74,BLACK,WHITE,win,BLACK,21,15,6,35,3,4.0615644,4.0518264,0.0033291,18,17,0.225101467,0.000195829,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,76,75,WHITE,BLACK,loss,BLACK,6,30,-24,34,2,3.9732905,3.9637229,0.003480099,17,17,0.233160171,0.000204712,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,77,76,BLACK,WHITE,win,BLACK,19,14,5,30,1,4.2451763,4.2343878,0.003662,15,15,0.28229252,0.000244133,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,78,77,WHITE,BLACK,loss,BLACK,4,32,-28,34,2,3.8299069,3.819871801,0.0035524,17,17,0.224698341,0.000208965,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,79,78,BLACK,WHITE,loss,WHITE,6,30,-24,32,0,3.8919251,3.8834694,0.0030953,16,16,0.242716838,0.000193456,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,80,79,WHITE,BLACK,win,WHITE,21,15,6,32,0,3.71912,3.709839101,0.0035419,16,16,0.231864944,0.000221369,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,81,80,BLACK,WHITE,win,BLACK,30,6,24,33,1,4.1996908,4.189089,0.0042074,17,16,0.246417,0.000262962,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,82,81,WHITE,BLACK,win,WHITE,21,15,6,32,0,3.8597846,3.849615101,0.0037261,16,16,0.240600944,0.000232881,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,83,82,BLACK,WHITE,loss,WHITE,6,30,-24,33,1,3.7120086,3.7026181,0.003263701,17,16,0.217801065,0.000203981,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,84,83,WHITE,BLACK,loss,BLACK,9,27,-18,32,0,3.3183171,3.3099776,0.002938901,16,16,0.2068736,0.000183681,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,85,84,BLACK,WHITE,win,BLACK,28,8,20,33,1,3.6794435,3.6709245,0.0029685,17,16,0.215936735,0.000185531,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,86,85,WHITE,BLACK,win,WHITE,21,15,6,34,2,3.6326619,3.6231887,0.0033678,17,17,0.213128747,0.000198106,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,87,86,BLACK,WHITE,win,BLACK,20,16,4,33,1,3.6965053,3.686837001,0.0032975,17,16,0.216872765,0.000206094,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,88,87,WHITE,BLACK,win,WHITE,25,11,14,32,0,3.2718346,3.2620945,0.003525101,16,16,0.203880906,0.000220319,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,89,88,BLACK,WHITE,loss,WHITE,15,21,-6,33,1,3.6052938,3.5964027,0.0032178,17,16,0.2115531,0.000201112,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,90,89,WHITE,BLACK,loss,BLACK,10,26,-16,33,1,3.4171765,3.408318101,0.003208,16,17,0.213019881,0.000188706,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,91,90,BLACK,WHITE,loss,WHITE,15,21,-6,33,1,3.4433465,3.4348887,0.0028959,17,16,0.202052276,0.000180994,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,92,91,WHITE,BLACK,loss,BLACK,12,24,-12,34,2,3.4037466,3.3940403,0.003467,17,17,0.199649429,0.000203941,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,93,92,BLACK,WHITE,loss,WHITE,4,30,-26,34,4,4.0041289,3.993922,0.003709,17,17,0.234936588,0.000218176,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,94,93,WHITE,BLACK,win,WHITE,29,7,22,34,2,3.5897198,3.580296201,0.0032003,17,17,0.210605659,0.000188253,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,95,94,BLACK,WHITE,win,BLACK,19,17,2,33,1,3.695371,3.6860423,0.0031959,17,16,0.216826018,0.000199744,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,96,95,WHITE,BLACK,loss,BLACK,13,23,-10,32,0,3.3593253,3.3494059,0.0039095,16,16,0.209337869,0.000244344,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,97,96,BLACK,WHITE,loss,WHITE,7,29,-22,34,2,3.7434321,3.7333476,0.003446699,17,17,0.219608682,0.000202747,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,98,97,WHITE,BLACK,win,WHITE,26,10,16,35,3,3.5264144,3.516386601,0.0033765,17,18,0.206846271,0.000187583,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,99,98,BLACK,WHITE,loss,WHITE,9,27,-18,32,0,3.642918,3.6344534,0.0031328,16,16,0.227153337,0.0001958,6,6,100,0.0
09_classical_uct_c_sweep_vs_weak_tactical,2.0,100,99,WHITE,BLACK,loss,BLACK,15,21,-6,33,1,3.3208953,3.3120814,0.003122599,16,17,0.207005087,0.000183682,6,6,100,0.0
