status	experiment_name	comparison_file	game_index	seed	board_rows	board_cols	win_length	tested_agent_name	opponent_name	tested_agent_side	opponent_side	agent_x_name	agent_o_name	winner	outcome_for_tested_agent	moves_played	runtime_seconds	seconds_per_move	timestamp_start	timestamp_end	tested_agent_simulations	tested_agent_selection_policy	tested_agent_rollout_policy	tested_agent_use_tactical_guard	tested_agent_use_heuristic_expansion	opponent_simulations	opponent_selection_policy	opponent_rollout_policy	opponent_use_tactical_guard	opponent_use_heuristic_expansion	error_message
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	11	10	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	O	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	win	13	41.929659	3.225358	2026-07-21T17:04:35	2026-07-21T17:05:17	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	12	11	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	X	TacticalAgent	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	O	win	16	35.494948	2.218434	2026-07-21T17:05:17	2026-07-21T17:05:53	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	13	12	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	O	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	win	11	36.799350	3.345395	2026-07-21T17:05:53	2026-07-21T17:06:30	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	14	13	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	X	TacticalAgent	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	X	loss	7	18.149898	2.592843	2026-07-21T17:06:30	2026-07-21T17:06:48	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	15	14	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	O	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	loss	8	29.609615	3.701202	2026-07-21T17:06:48	2026-07-21T17:07:17	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	16	15	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	X	TacticalAgent	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	X	loss	7	17.919338	2.559905	2026-07-21T17:07:17	2026-07-21T17:07:35	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	17	16	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	O	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	win	13	41.921409	3.224724	2026-07-21T17:07:35	2026-07-21T17:08:17	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	18	17	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	X	TacticalAgent	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	O	win	20	41.717915	2.085896	2026-07-21T17:08:17	2026-07-21T17:08:59	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	19	18	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	O	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	loss	8	30.067491	3.758436	2026-07-21T17:08:59	2026-07-21T17:09:29	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
ok	02_enhanced_uct_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\02_enhanced_uct_vs_tactical.py	20	19	7	7	4	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	X	TacticalAgent	MCTSAgent(sim=500, selection=ProgressiveBiasUCTSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	X	loss	7	17.597352	2.513907	2026-07-21T17:09:29	2026-07-21T17:09:47	500	ProgressiveBiasUCTSelectionPolicy	TacticalAgent	True	True						
