status,experiment_name,comparison_file,game_index,seed,board_rows,board_cols,win_length,tested_agent_name,opponent_name,tested_agent_side,opponent_side,agent_x_name,agent_o_name,winner,outcome_for_tested_agent,moves_played,runtime_seconds,seconds_per_move,timestamp_start,timestamp_end,tested_agent_simulations,tested_agent_selection_policy,tested_agent_rollout_policy,tested_agent_use_tactical_guard,tested_agent_use_heuristic_expansion,opponent_simulations,opponent_selection_policy,opponent_rollout_policy,opponent_use_tactical_guard,opponent_use_heuristic_expansion,error_message
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,11,10,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,O,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,loss,8,3.895919,0.486990,2026-07-21T14:10:52,2026-07-21T14:10:56,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,12,11,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,X,TacticalAgent,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",X,loss,7,2.866006,0.409429,2026-07-21T14:10:56,2026-07-21T14:10:59,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,13,12,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,O,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,loss,8,3.815089,0.476886,2026-07-21T14:10:59,2026-07-21T14:11:03,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,14,13,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,X,TacticalAgent,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",X,loss,7,2.772707,0.396101,2026-07-21T14:11:03,2026-07-21T14:11:06,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,15,14,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,O,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,win,9,4.645091,0.516121,2026-07-21T14:11:06,2026-07-21T14:11:10,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,16,15,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,X,TacticalAgent,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",X,loss,7,2.785587,0.397941,2026-07-21T14:11:10,2026-07-21T14:11:13,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,17,16,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,O,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,loss,8,4.021075,0.502634,2026-07-21T14:11:13,2026-07-21T14:11:17,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,18,17,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,X,TacticalAgent,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",X,loss,7,2.809200,0.401314,2026-07-21T14:11:17,2026-07-21T14:11:20,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,19,18,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,O,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,loss,8,3.925081,0.490635,2026-07-21T14:11:20,2026-07-21T14:11:24,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
ok,01_baseline_uct_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\01_baseline_uct_vs_tactical.py,20,19,7,7,4,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,X,TacticalAgent,"MCTSAgent(sim=500, selection=UCTSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",X,loss,7,2.812708,0.401815,2026-07-21T14:11:24,2026-07-21T14:11:27,500,UCTSelectionPolicy,RandomAgent,False,False,,,,,,
