status,experiment_name,comparison_file,game_index,seed,board_rows,board_cols,win_length,tested_agent_name,opponent_name,tested_agent_side,opponent_side,agent_x_name,agent_o_name,winner,outcome_for_tested_agent,moves_played,runtime_seconds,seconds_per_move,timestamp_start,timestamp_end,tested_agent_simulations,tested_agent_selection_policy,tested_agent_rollout_policy,tested_agent_use_tactical_guard,tested_agent_use_heuristic_expansion,opponent_simulations,opponent_selection_policy,opponent_rollout_policy,opponent_use_tactical_guard,opponent_use_heuristic_expansion,error_message
ok,03_baseline_thompson_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\03_baseline_thompson_vs_tactical.py,11,10,7,7,4,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,O,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,win,13,5.101516,0.392424,2026-07-22T20:27:52,2026-07-22T20:27:57,500,ThompsonSamplingSelectionPolicy,RandomAgent,False,False,,,,,,
ok,03_baseline_thompson_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\03_baseline_thompson_vs_tactical.py,12,11,7,7,4,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,X,TacticalAgent,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",X,loss,7,2.850275,0.407182,2026-07-22T20:27:57,2026-07-22T20:28:00,500,ThompsonSamplingSelectionPolicy,RandomAgent,False,False,,,,,,
ok,03_baseline_thompson_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\03_baseline_thompson_vs_tactical.py,13,12,7,7,4,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,O,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,loss,8,3.829848,0.478731,2026-07-22T20:28:00,2026-07-22T20:28:04,500,ThompsonSamplingSelectionPolicy,RandomAgent,False,False,,,,,,
ok,03_baseline_thompson_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\03_baseline_thompson_vs_tactical.py,14,13,7,7,4,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,X,TacticalAgent,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",X,loss,7,6.404952,0.914993,2026-07-22T20:28:04,2026-07-22T20:28:10,500,ThompsonSamplingSelectionPolicy,RandomAgent,False,False,,,,,,
ok,03_baseline_thompson_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\03_baseline_thompson_vs_tactical.py,15,14,7,7,4,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,O,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,loss,12,11.300917,0.941743,2026-07-22T20:28:10,2026-07-22T20:28:21,500,ThompsonSamplingSelectionPolicy,RandomAgent,False,False,,,,,,
ok,03_baseline_thompson_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\03_baseline_thompson_vs_tactical.py,16,15,7,7,4,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,X,TacticalAgent,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",X,loss,7,5.327718,0.761103,2026-07-22T20:28:21,2026-07-22T20:28:27,500,ThompsonSamplingSelectionPolicy,RandomAgent,False,False,,,,,,
ok,03_baseline_thompson_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\03_baseline_thompson_vs_tactical.py,17,16,7,7,4,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,O,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,loss,8,7.692884,0.961610,2026-07-22T20:28:27,2026-07-22T20:28:34,500,ThompsonSamplingSelectionPolicy,RandomAgent,False,False,,,,,,
ok,03_baseline_thompson_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\03_baseline_thompson_vs_tactical.py,18,17,7,7,4,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,X,TacticalAgent,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",X,loss,7,6.564256,0.937751,2026-07-22T20:28:34,2026-07-22T20:28:41,500,ThompsonSamplingSelectionPolicy,RandomAgent,False,False,,,,,,
ok,03_baseline_thompson_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\03_baseline_thompson_vs_tactical.py,19,18,7,7,4,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,X,O,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,loss,10,5.809856,0.580986,2026-07-22T20:28:41,2026-07-22T20:28:47,500,ThompsonSamplingSelectionPolicy,RandomAgent,False,False,,,,,,
ok,03_baseline_thompson_vs_tactical,C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\03_baseline_thompson_vs_tactical.py,20,19,7,7,4,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",TacticalAgent,O,X,TacticalAgent,"MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=RandomAgent, guard=False, heuristic_expansion=False)",X,loss,11,4.581805,0.416528,2026-07-22T20:28:47,2026-07-22T20:28:51,500,ThompsonSamplingSelectionPolicy,RandomAgent,False,False,,,,,,
