status	experiment_name	comparison_file	game_index	seed	board_rows	board_cols	win_length	tested_agent_name	opponent_name	tested_agent_side	opponent_side	agent_x_name	agent_o_name	winner	outcome_for_tested_agent	moves_played	runtime_seconds	seconds_per_move	timestamp_start	timestamp_end	tested_agent_simulations	tested_agent_selection_policy	tested_agent_rollout_policy	tested_agent_use_tactical_guard	tested_agent_use_heuristic_expansion	opponent_simulations	opponent_selection_policy	opponent_rollout_policy	opponent_use_tactical_guard	opponent_use_heuristic_expansion	error_message
ok	04_enhanced_thompson_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\04_enhanced_thompson_vs_tactical.py	30	29	7	7	4	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	X	TacticalAgent	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	O	win	16	72.374682	4.523418	2026-07-21T18:28:19	2026-07-21T18:29:31	500	ThompsonSamplingSelectionPolicy	TacticalAgent	True	True						
ok	04_enhanced_thompson_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\04_enhanced_thompson_vs_tactical.py	31	30	7	7	4	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	O	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	win	13	33.980933	2.613918	2026-07-21T18:29:31	2026-07-21T18:30:05	500	ThompsonSamplingSelectionPolicy	TacticalAgent	True	True						
ok	04_enhanced_thompson_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\04_enhanced_thompson_vs_tactical.py	32	31	7	7	4	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	X	TacticalAgent	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	O	win	14	26.300187	1.878585	2026-07-21T18:30:05	2026-07-21T18:30:32	500	ThompsonSamplingSelectionPolicy	TacticalAgent	True	True						
ok	04_enhanced_thompson_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\04_enhanced_thompson_vs_tactical.py	33	32	7	7	4	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	O	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	win	21	45.540198	2.168581	2026-07-21T18:30:32	2026-07-21T18:31:17	500	ThompsonSamplingSelectionPolicy	TacticalAgent	True	True						
ok	04_enhanced_thompson_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\04_enhanced_thompson_vs_tactical.py	34	33	7	7	4	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	X	TacticalAgent	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	O	win	14	28.022071	2.001576	2026-07-21T18:31:17	2026-07-21T18:31:45	500	ThompsonSamplingSelectionPolicy	TacticalAgent	True	True						
ok	04_enhanced_thompson_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\04_enhanced_thompson_vs_tactical.py	35	34	7	7	4	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	O	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	win	13	33.419449	2.570727	2026-07-21T18:31:45	2026-07-21T18:32:19	500	ThompsonSamplingSelectionPolicy	TacticalAgent	True	True						
ok	04_enhanced_thompson_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\04_enhanced_thompson_vs_tactical.py	36	35	7	7	4	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	X	TacticalAgent	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	O	win	14	27.846565	1.989040	2026-07-21T18:32:19	2026-07-21T18:32:46	500	ThompsonSamplingSelectionPolicy	TacticalAgent	True	True						
ok	04_enhanced_thompson_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\04_enhanced_thompson_vs_tactical.py	37	36	7	7	4	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	O	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	win	25	55.175643	2.207026	2026-07-21T18:32:46	2026-07-21T18:33:42	500	ThompsonSamplingSelectionPolicy	TacticalAgent	True	True						
ok	04_enhanced_thompson_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\04_enhanced_thompson_vs_tactical.py	38	37	7	7	4	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	X	TacticalAgent	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	O	win	12	23.499352	1.958279	2026-07-21T18:33:42	2026-07-21T18:34:05	500	ThompsonSamplingSelectionPolicy	TacticalAgent	True	True						
ok	04_enhanced_thompson_vs_tactical	C:\Users\alexk\PycharmProjects\COMP66060_Masters_Project\src\experiments\win_rate_by_agent\04_enhanced_thompson_vs_tactical.py	39	38	7	7	4	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	X	O	MCTSAgent(sim=500, selection=ThompsonSamplingSelectionPolicy, rollout=TacticalAgent, guard=True, heuristic_expansion=True)	TacticalAgent	O	loss	8	25.621149	3.202644	2026-07-21T18:34:05	2026-07-21T18:34:31	500	ThompsonSamplingSelectionPolicy	TacticalAgent	True	True						
